SN,position
4279774995,1120239
4258893446,4697771
4274412870,147319
4277246083,526011
4308836346,2860776
4333512901,7494156
4307381282,8033733
4312573845,3808698
4319369751,4917228
4308448056,2796430
4297139501,587954
4309321004,2932332
4302404374,1626636
4342087724,8674808
4291658044,7207345
4328241746,6661172
4256425736,3620801
4301288784,1379470
4279134915,1025069
4290930162,7171395
4263359704,5138713
4332781865,7294434
4299369734,995528
4306267674,2380094
4310830941,3244690
4271121131,6332165
4250625820,2716469
4276845333,507191
4303651251,1909524
4307447060,2554754
4282361311,1815235
4292489751,7422539
4300481640,1254502
4276435951,380903
4257299336,3874481
4339552674,8393507
4303490380,1775432
4296146890,8270589
4332304056,7139816
4252491644,3076369
4310217881,3154934
4274926320,185993
4323120830,5617804
4259839710,4947203
4285293412,2119041
4315716300,4133080
4319521894,4925256
4323152374,5476986
4279170066,869823
4333113046,7351628
4275942370,376897
4255553175,3662221
4286472455,2280485
4261954115,4656945
4293472746,7529663
4338073552,8239070
4261904662,4620039
4253999374,3364697
4254666824,3593375
4338104901,8267702
4309090936,2898304
4339967903,8542076
4261843666,4672459
4303078846,1870714
4257540755,3876899
4268526581,6194405
4261927666,4875141
4255633034,3584149
4250399635,2595433
4282863782,1800285
4250312673,2625929
4326771713,6172664
4261977565,4857969
4332750704,7376638
4296528644,8311463
4300689595,1283818
4320713806,5058952
4265671395,5426629
4332457323,7440008
4265024982,5288533
4307119180,2512354
4259053385,4226387
4262058323,4707615
4321172531,5115956
4314111863,3907184
4294316703,7794039
4297033860,782518
4313383340,3711480
4313058945,3668050
4255291272,3499373
4287378723,2356931
4315095643,4208486
4297622615,659376
4263376530,5118813
4313485890,3842952
4257081404,4009515
4251951410,3056635
4262936871,4851877
4309943466,3118238
4270532722,6421781
4340379654,8546351
4255910352,4257305
4321867384,5296608
4322806821,5428828
4315013942,4045122
4342390555,182492
4280015611,1138409
4277037903,788383
4301696696,1433788
4279123004,1099733
4338018650,8253254
4296462833,8303075
4278833845,1161703
4305448475,2170300
4330678192,6920200
4308148014,2610136
4272049445,6529637
4331557031,7133030
4296975874,8370545
4309848922,3107602
4315240823,4077182
4268853120,5993691
4304906535,2094708
4327146110,6210814
4253198261,3104191
4279355835,942765
4273912646,6871479
4328714681,7127428
4329522680,6616750
4314793501,4015418
4279955260,1094337
4275296701,299981
4296674211,7918057
4254422373,3281767
4252601404,3088511
4341733970,8659822
4289738714,7049815
4303489772,1894400
4301385406,1535150
4317363971,4579960
4328706395,6540406
4341259031,8552099
4276362952,632859
4282657046,1655583
4320497145,5028136
4303219981,1743594
4260415596,4537717
4318372973,4686982
4277857463,793773
4279401490,1132859
4262837073,4983231
4323209903,5622230
4278959370,1007145
4252700900,3001225
4300855941,1308760
4269254592,6146107
4256977093,3777709
4291500942,7447077
4291288890,7292413
4276725110,538527
4299433740,1175806
4346074320,558016
4294131984,7936561
4316157171,4288052
4253693065,3203949
4304119805,1966876
4274180411,90195
4316600713,4348264
4269368762,6196803
4305415811,8026189
4302013925,3038754
4269929580,6302677
4254954163,3410081
4287545824,7031661
4274764815,546281
4278007171,876465
4305761412,3039634
4300984365,1330334
4265867244,6473475
4318639522,4725786
4271261201,6379811
4308755124,2847088
4313526766,3845272
4331244890,7034840
4285895810,2425425
4294874640,7886899
4290935725,7202493
4302821644,1687812
4273395490,84809
4299462160,8006371
4293131721,7771779
4322629603,5400708
4305165443,8026521
4318805890,4751836
4254568356,3432443
4280158466,1108389
4291895613,7339389
4289790772,7226483
4340052220,8673308
4276642996,563003
4283198684,1776725
4279294843,1296109
4297519450,792290
4266124424,5415657
4291130491,7161115
4298607622,1161226
4340745124,8514653
4316120900,4283248
4298031802,816306
4266419861,5692663
4320682575,8080381
4295467606,7987511
4304670705,2054934
4280519165,1222125
4344485611,269678
4276527032,468925
4312243176,3544082
4276906966,1001335
4262348436,4659357
4278760710,866947
4263661264,5156821
4333316282,7315240
4299403695,1174072
4303375753,1763798
4270011852,6474295
4312486990,3580102
4274950293,134175
4261661596,4693841
4340063490,8438548
4262085962,4804865
4269296894,6043997
4302940364,1706332
4261578160,4549017
4328750860,6677120
4310184023,3004692
4299190921,967656
4270709741,6438865
4295839796,8248529
4311071682,3282140
4282630973,1655325
4329641260,6758434
4300085075,1209982
4309434931,3073020
4324938446,6260430
4285157995,2245489
4272046295,6500391
4337739350,8221324
4297740031,675602
4341574005,16780
4282525273,1621029
4321026032,5096816
4325288855,5884058
4334082561,7484618
4289590476,7122947
4287088304,6879437
4302234436,1602310
4256366133,3771963
4315163705,4067430
4254164294,3278467
4294833616,8222721
4271640844,6510647
4251810986,2852883
4267415460,5863859
4280085832,1434117
4259728233,4304323
4281458344,1486919
4256280556,3834523
4259571934,4462363
4267754816,5785309
4300608620,1273042
4262531453,4832755
4314086932,3903660
4321963446,5182208
4315497944,4539582
4317462925,4460952
4273727640,86361
4275449194,231615
4279654245,1046143
4322082785,5320066
4260514451,4538617
4339217341,8474884
4311994385,3379670
4316967981,4405360
4333140663,7283656
4300198431,1098528
4283053600,1851819
4324563795,5784666
4314716335,4001616
4261382274,6246173
4337274270,8044204
4269211774,6013105
4270560663,6275181
4312050621,3381754
4331795160,7244056
4292489530,7408753
4296032285,7903459
4291226052,7291819
4321973994,5307086
4277325625,716845
4320712745,5058744
4292062154,7153071
4282338406,1448407
4334542030,7437982
4270063022,6287533
4269247216,6096551
4258317615,4204225
4262843233,5083287
4310021166,3126912
4250166012,2624471
4311165596,3293492
4337360985,8126150
4268855673,6177971
4335809881,7857114
4246812415,2487465
4267650634,5769601
4255188486,3448365
4250512711,2968671
4335557413,7738328
4280235536,1175379
4269725854,6251345
4324666802,8094487
4345204426,452674
4302847360,1691680
4268682810,6022665
4298248592,727636
4282516781,1672101
4284267956,2029417
4251843223,3056211
4310810140,3240910
4249849144,2639691
4329259222,6714584
4297804556,683372
4334820711,7565928
4260214173,4257069
4307859625,2594740
4324001080,5698898
4299791985,1189496
4286014740,2266123
4333255183,7508662
4279831006,1171569
4260160166,4308699
4340275995,8465433
4294168583,7637609
4317290552,4442898
4291127105,7116529
4302677050,1666324
4307176392,2520754
4297122734,585210
4316665150,4357228
4333775456,7525330
4268464841,5889649
4324243420,5949746
4302122926,1472178
4257364075,3958901
4255768786,3568989
4258558975,4001249
4334616985,7639692
4286019010,2350755
4313030186,3663778
4342654680,97450
4333415376,7368450
4269149500,5997191
4328124942,6453606
4253235280,3303917
4245643920,2474495
4327776471,6656742
4338501554,8242058
4256578152,3675803
4326903011,6189170
4284813400,2147877
4269915473,6151915
4331536112,7000500
4284302234,1828993
4316767420,4375480
4251429453,3011917
4324503665,5774430
4273067643,6780637
4256656191,3705239
4299170341,964172
4318334510,4681022
4266958776,5680877
4297345780,1155328
4311442111,3331134
4288879733,7009693
4287096940,6879469
4318331146,4680476
4278839460,1098949
4271333371,6366585
4334256835,7650980
4267860181,5866995
4326066393,5926566
4307121416,2512790
4303671396,1789664
4327009234,8104095
4343525852,294788
4276335862,450201
4286400731,2358681
4261263204,4632279
4297416211,631814
4272550424,6604745
4301972452,1573492
4268142966,5918775
4332097814,7214336
4293547156,7631811
4249539512,2660477
4342870475,8677889
4261307234,4947587
4315223183,4074406
4288681950,7039281
4318055022,4643676
4300413272,1243886
4312422004,3569306
4335877055,7785804
4320808800,5070506
4338863152,8317834
4331787423,7104802
4312719740,3618202
4301308454,1382690
4276549071,911523
4304489280,2023728
4275884454,341435
4264179054,5212713
4293962304,7444453
4274603174,348597
4314935450,4034636
4265670496,5345837
4266565026,5605769
4286088240,2125421
4320480485,5025568
4338484430,8227200
4336970315,8136406
4294690190,7639495
4327466883,6356424
4316087882,4543956
4306750766,2459208
4256762661,4236907
4326012386,5925736
4282995006,1784427
4316656186,4355666
4306848652,2473428
4269284283,5998701
4312772052,3626540
4280059976,1139005
4259900072,4290941
4248576872,2506989
4311852694,3369672
4263936795,4992859
4266743202,5607523
4274526642,129693
4305789865,2206726
4265148532,5206699
4327437306,6353084
4294086123,7503407
4315491972,4224882
4313156890,3682764
4253287345,3215917
4305151233,2280794
4331594820,7118794
4270787006,6344219
4302490581,1640496
4259875594,4250759
4288165906,7004453
4266854115,5538325
4346166392,504944
4252970584,3048489
4311736096,3359846
4311109121,3286882
4335166032,7567824
4303173243,1736656
4293564656,7657973
4318180484,4660188
4294469966,7840505
4275516976,786811
4279402444,991051
4310712221,3229062
4340177892,8506831
4291418213,7083687
4301534742,1413780
4279811502,1152059
4287467623,6895275
4307405104,2678674
4330255904,6854170
4268402294,6037071
4329912274,6797452
4278531983,1537523
4268910166,5926045
4342034723,8645385
4293565931,7772615
4254602041,3371263
4303123215,1873796
4337326851,8088718
4322795713,5606918
4266682512,5710679
4282721870,1762621
4278980042,902299
4269664206,6015703
4287651351,6954947
4314088096,3903888
4294072532,7636827
4286495684,2298607
4252827924,3100509
4324975185,5845296
4322034065,5185806
4323604412,5524620
4306664331,2444514
4256524974,3718649
4257733911,3931003
4306549461,2427022
4345976552,534758
4276071656,482759
4264903963,5353301
4261756284,4721161
4307597851,2690872
4280551376,1364907
4339759745,8506039
4278862453,868079
4288744320,7136947
4256099934,3866491
4271020950,6311255
4250222502,2771621
4283942670,1793285
4312845401,3636392
4300035983,1206400
4339470962,8428560
4324976040,5845362
4306343650,2392596
4342462121,20958
4317472596,4461806
4284713882,2014081
4272564236,6526745
4336248210,7802392
4295050546,7826125
4346044426,557630
4307335675,2540216
4300871643,1311800
4273700944,86231
4310781672,3436742
4302608181,1656526
4285379033,2053495
4307283514,2672182
4304215145,1980326
4258225613,4079839
4332034265,7182534
4303894081,1806674
4325956423,6056668
4318958921,4773074
4305830130,2326344
4320308086,5001752
4259359473,4268281
4270248356,6120187
4272873150,6713449
4331651645,7069208
4249376003,2604483
4328338405,6487544
4321040404,5098278
4274055892,219369
4272059676,291833
4294364056,7777063
4262308304,4710089
4276230582,379137
4336619884,8014352
4340877505,8673402
4270355202,6722141
4311775532,8048373
4272363336,6694325
4339501342,8407963
4269667021,6149553
4282833240,1569827
4253677831,3306593
4276054790,290231
4299785313,1057252
4287637642,7016107
4263483512,5070737
4270527214,6563187
4253513434,3398523
4285133075,2002257
4316248683,8063841
4319468580,4830524
4256998955,3707709
4340901633,8538302
4341317046,8572943
4340723984,8537448
4325845274,6043146
4318386811,4689074
4253929713,3275551
4305079284,8025495
4261880442,5582903
4306059376,2350942
4340533116,8479106
4310376173,3177610
4332230103,7073332
4306526781,2422860
4329882922,7079970
4346308385,559440
4275930120,376647
4306692552,2449304
4265715985,5584909
4283009231,2074775
4267367134,5725021
4299293434,1171840
4343214164,237376
4257393000,3794801
4319102362,4904532
4304812455,2079236
4320715770,5230720
4331872042,7025700
4339898695,8526608
4304071590,1959732
4281883535,1590209
4276387651,485853
4345897371,534066
4312166714,3533440
4278903366,985505
4327207754,6326612
4280023392,1331101
4275947944,463155
4314528923,3970168
4300403774,1242396
4340509106,8494109
4270226251,6171627
4312276463,3390484
4283347946,1767309
4330597574,7208918
4281610395,1373785
4273030462,6811671
4322319492,5351270
4305828472,2208814
4264487673,5231783
4337563226,8078142
4268637026,6642391
4295724344,7849739
4324721553,5808448
4322886525,8089773
4255512505,3435293
4301047295,1339746
4258523242,4477733
4316046372,4272708
4313589490,3733428
4326817180,6179438
4301105675,1349850
4326208456,6094236
4325815233,6038684
4326092072,5927242
4286888233,2273617
4269683132,6115813
4274853376,225619
4270263270,6271685
4291819814,7683867
4276267962,588275
4343948265,241440
4269179073,6062465
4263964003,5123091
4331860864,7121132
4275576664,338293
4282514902,1496133
4279825152,1330555
4293531760,7882159
4277444080,613215
4275004042,287787
4340624341,8448323
4275701474,408683
4292612133,7394511
4321920153,5179058
4283372100,1663775
4313897976,3881612
4336553734,7890522
4322864641,5436266
4299210252,971254
4321816951,5290662
4296024456,7880493
4271441226,6469901
4301862224,1452932
4331470065,6996382
4320228021,4873248
4306770694,2461946
4293030582,7427299
4309445221,3073606
4300684640,1283404
4331562653,7001348
4296182693,8274129
4253396313,3091383
4269261334,6212409
4338854870,8395189
4252929741,3146249
4337725313,8221164
4284909182,2097001
4270635622,6392527
4256574932,3868057
4291196291,7101405
4275732801,357679
4318149931,4655532
4302667692,1858208
4269517114,6030461
4307170486,2520008
4324378026,5754850
4308117041,2746358
4293724481,7688641
4276633454,574197
4296469332,7981063
4255328545,3449317
4340829360,8597223
4283753482,2093293
4314028412,3761844
4276858876,576483
4266382046,5465231
4293083830,7641451
4337556473,8046080
4325027663,5967566
4329899195,7013522
4316125262,4283930
4257678025,3830603
4323959905,8091951
4325708800,6024398
4292478514,7393351
4298456680,740208
4341845211,47670
4251255890,3054987
4302314870,1612788
4314979970,4206110
4279027863,1230345
4326020230,6065856
4250172824,2536575
4319805674,4945240
4269236005,6161681
4258498716,4188141
4258557236,4118645
4318253715,4669698
4314463790,3959360
4297053445,8381227
4272922614,208451
4283470553,1701105
4292730002,7596931
4292189764,7370807
4343305131,114852
4280452094,1050125
4253088243,3007645
4326473244,6132976
4269429695,6266127
4339978355,8416777
4284610610,1964633
4343785596,310278
4279192746,924721
4313477346,8053359
4272982906,6746315
4337282386,8061852
4272805891,6847635
4323266463,5491778
4337845746,8283844
4304233463,1983566
4269980853,6118487
4290018106,7052365
4290975275,7129619
4269029704,6299519
4322137993,5594994
4283471474,1768439
4321217320,5121156
4277735103,740989
4327291290,6335818
4262813041,4851547
4290340703,7244003
4270236666,6104107
4338567586,8457703
4306481222,2415058
4269696701,6084483
4345514714,482848
4308981250,2880820
4328155532,6458640
4343853651,175696
4342037383,8653756
4269814732,6085531
4326191774,6091448
4251236242,2706073
4337862524,8237488
4283147794,1714995
4343058090,8678716
4345888945,533968
4287649726,6940677
4318289603,4508464
4336450215,7945144
4263147545,5027467
4336248501,7830774
4303143622,1874566
4280613363,1269705
4293831076,7574321
4265901544,5634461
4257195176,4042671
4324979901,5845878
4272176974,6693237
4261724040,4601213
4322608964,5397262
4339373846,8458664
4250551130,2653823
4296309474,8286335
4261289130,4666971
4338308041,8255462
4316885694,4555102
4313398692,3713104
4264393582,5163399
4311940463,3376772
4310449253,3186506
4283685685,1873235
4314168994,3913994
4282473182,1709577
4254632793,3423537
4275458423,337043
4252601916,3129319
4295533760,8235673
4265467942,5557617
4322375046,5360332
4340949970,8635441
